N.Pg atto autorizzativo,Anno Pg autorizzativo,Tipo gara,Titolo,Cig,Oggetto atto,Importo appalto (Euro),Tipo appalto,Durata contratto,Utilizzo Mepa,Data pubblicazione su iperbole,Link alla determina pubblica,Oggetto determina,Settore/Dipartimento,Servizio,Ui,Responsabile del procedimento di gara,Responsabile del procedimento,Modalit? di aggiudicazione,Scadenza presentazione offerte,Ora scadenza offerte,Variante tempi di completamento/durata,Importo delle somme liquidate (Euro),N.Pg. atto di aggiudicazione,Anno Pg. atto di aggiudicazione,Data atto aggiudicazione,Aggiudicatario,Partita Iva,Codice fiscale,Importo di aggiudicazione (Euro),Aggiudicazione: Link,Aggiudicazione: Elenco operatori,Aggiudicazione: Esiti,Elaborati di gara: Link,Comunicazioni: Link,Chiarimenti: Link,Lotto: Nr. lotto,Lotto: Codice cig,Lotto: Oggetto Cig,Lotto: Importo (Euro),Lotto: N.Pg. atto autorizzativo,Lotto: Anno Pg. atto di aggiudicazione,Lotto: Data atto aggiudicazione,Lotto: Aggiudicatario,Lotto: Partita Iva,Lotto: Codice fiscale,Lotto: Importo di aggiudicazione (Euro),Lotto: Variante tempi di completamento/durata,Lotto: Importo delle somme liquidate (Euro),Lotto: Elenco operatori: Link,Lotto: Esiti
237827,2014,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,Proroga Acer,0,PROROGA FINO AL 30 SETTEMBRE 2014 DELLA CONVENZIONE REP. N. 236 - 2014 SOTTOSCRITTA DAL COMUNE DI BOLOGNA E L'AZIENDA CASA EMILIA-ROMAGNA DELLA PROVINCIA DI BOLOGNA PER LA GESTIONE DI IMMOBILI UTILIZZATI PER LA SECONDA ACCOGLIENZA ED IL PRIMO INSERIMENTO ABITATIVO DI CITTADINI STRANIERI IMMIGRATI.,62000,Servizi,30,,,http://atti.comune.bologna.it/atti/determine.nsf/0/F01F0BE0F2A3DAFBC1257D81004AA6D3?opendocument,IMPEGNO DI SPESA DI EURO 62.00000 PER LA PROROGA FINO AL 30 SETTEMBRE 2014 DELLA CONVENZIONE REP. N. 236 - 2014 SOTTOSCRITTA DAL COMUNE DI BOLOGNA E L'AZIENDA CASA EMILIA-ROMAGNA DELLA PROVINCIA DI BOLOGNA PER LA GESTIONE DI IMMOBILI UTILIZZATI PER LA SECONDA ACCOGLIENZA ED IL PRIMO INSERIMENTO ABITATIVO DI CITTADINI STRANIERI IMMIGRATI.,Servizi Sociali,Servizi Sociali,,Eno Quargnolo,,,,,,0,237827,2014,27/08/2014,ACER,322270372,,62000,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/CBAI-9NTABT?opendocument,,,,,,,,,,,,,,,,,,,
251086,2014,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,INCARICO ALL'ING. DANIELE MARCONI DI COORDINATORE PER LA SICUREZZA IN FASE DI PROGETTAZIONE ED ESECUZIONE DELL'INTERVENTO DI MANUTENZIONE STRAORDINARIA E COMPLETAMENTO DELLA SCUOLA D'INFANZIA E ALTRI SERVIZI NELL'EDIFICIO DEI GIARDINI MARGHERITA IN VIALE DRUSIANI 2 A BOLOGNA,5852012113,AGGIUDICAZIONE DEFINITIVA A SEGUITO DI PROCEDURA NEGOZIATA ALL'ING. DANIELE MARCONI DI BOLOGNA DELL'INCARICO DI COORDINATORE PER LA SICUREZZA IN FASE DI PROGETTAZIONE ED ESECUZIONE DELL'INTERVENTO DI MANUTENZIONE STRAORDINARIA E COMPLETAMENTO DELLA SCUOLA DELL'INFANZIA E ALTRI SERVIZI NELL'EDIFICIO DEI GIARDINI MARGHERITA IN VIALE DRUSIANI 2 A BOLOGNA - Q.RE S. STEFANO.,16796.5,Servizi,450,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/9DF25D95DF90F3C4C1257D81004947CB?opendocument,AGGIUDICAZIONE DEFINITIVA A SEGUITO DI PROCEDURA NEGOZIATA ALL' ING. DANIELE MARCONI DI BOLOGNA DELL'INCARICO DI COORDINATORE PER LA SICUREZZA IN FASE DI PROGETTAZIONE ED ESECUZIONE DELL'INTERVENTO DI MANUTENZIONE STRAORDINARIA E COMPLETAMENTO DELLA SCUOLA DELL'INFANZIA E ALTRI SERVIZI NELL'EDIFICIO DEI GIARDINI MARGHERITA IN VIALE DRUSIANI 2 BOLOGNA - Q.RE S. STEFANO. IMPEGNO DELLA SPESA COMPLESSIVA DI EURO 21.31140.,GARE,EDILIZIA PUBBLICA E MANUTENZIONE,,DOTT.SSA BENEDETTA CORSANO ANNIBALDI,,,,,,2620.24,251086,2014,09/09/2014,ING. DANIELE MARCONI,4281080376,,167965,,,,,,,,,,,,,,,,,,,,,
325,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO BUSTE ED ETICHETTE ,Z8E1082115,ACQUISTO BUSTE ED ETICHETTE PER LA BIBLIOTECA DELL'ARCHIGINNASIO,4540.5,Forniture,60,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/89D521E3A46417BCC1257D81005B7A8B?opendocument,ACQUISTO BUSTE ED ETICHETTE PER LA CONSERVAZIONE DI QUOTIDIANI PER LA BIBLIOTECA DELL'ARCHIGINNASIO,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA DELL'ARCHIGINNASIO,BELLETTINI PIERANGELO,,,,,,4540.5,325,2014,21/08/2014,TIRRENIA S.R.L.,261560106,,45405,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9NTAR3?opendocument,,,,,,,,,,,,,,,,,,,
237772,2014,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,Integrazione Acer Rep. 236-2014,0,AUMENTO DELL'IMPEGNO DI SPESA 314002863 PER LA GESTIONE DI IMMOBILI UTILIZZATI PER LA SECONDA ACCOGLIENZA ED IL PRIMO INSERIMENTO ABITATIVO DI CITTADINI STRANIERI IMMIGRATI NELL'AMBITO DELLA CONVENZIONE REP. N. 236-2014 TRA COMUNE DI BOLOGNA E AZIENDA CASA EMILIA-ROMAGNA DELLA PROVINCIA DI BOLOGNA.,47200,Servizi,38,,,http://atti.comune.bologna.it/atti/determine.nsf/0/965B39CBD501CE7CC1257D81004AA71A?opendocument,AUMENTO DELL'IMPEGNO DI SPESA 314002863 PER LA GESTIONE DI IMMOBILI UTILIZZATI PER LA SECONDA ACCOGLIENZA ED IL PRIMO INSERIMENTO ABITATIVO DI CITTADINI STRANIERI IMMIGRATI NELL'AMBITO DELLA CONVENZIONE REP. N. 236-2014 TRA COMUNE DI BOLOGNA E AZIENDA CASA EMILIA-ROMAGNA DELLA PROVINCIA DI BOLOGNA.,Servizi Sociali,Servizi Sociali,,Eno Quargnolo,,,,,,0,237772,2014,09/09/2014,ACER,322270372,,47200,,,,,,,,,,,,,,,,,,,,,
93171,2014,28-PROCEDURA AI SENSI DEI REGOLAMENTI DEGLI ORGANI COSTITUZIONALI,GREENWELL VERDE E SERVIZI SRL - SPONSORIZZAZIONE,5687184CB1,AFFIDAMENTO DEL SERVIZIO DI MANUTENZIONE AREA VERDE COMUNALE NELL'AMBITO DI CONTRATTI DI SPONSORIZZAZIONE,4000,Servizi,561,,,http://atti.comune.bologna.it/atti/determine.nsf/0/44D661454B840A80C1257D810042A19A?opendocument,IMPEGNO DELLA SPESA E AFFIDAMENTO DEL SERVIZIO DI MANUTENZIONE DI UN'AREA VERDE COMUNALE NELL'AMBITO DI CONTRATTI DI SPONSORIZZAZIONE PER COMPLESSIVI EURO 4.88000.,AMBIENTE ED ENERGIA,Ambiente e Energia,,DIRETTORE DEL SETTORE DOTT. ROBERTO DIOLAITI,,,,,,2000,93171,2014,11/04/2014,GREENWELL VERDE E SERVIZI SRL,2850411204,2850411204,4000,,,,,,,,,,,,,,,,,,,,,
90170,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,CANONI ASSISTENZA E MANUTENZIONE SERVIZI INFORMATICI 2014,ZA80E73FE7,CANONI ASSISTENZA E MANUTENZIONE SERVIZI INFORMATICI DOVUTI ALLA DITTA SOFTECH SRL PER L'ANNO 2014,29120,Servizi,365,,,http://atti.comune.bologna.it/atti/determine.nsf/0/F0573CB831FB9E79C1257D810042B2F3?opendocument,CANONI ASSISTENZA E MANUTENZIONE DI SERVIZI INFORMATICI DIVERSI UTILIZZATI DAL SETTORE SERVIZI PER L'ABITARE E FORNITI DALLA DITTA SOFTECH SRL DI CASTEL MAGGIORE (BO) . ANNO 2014. IMPEGNO DELLA SPESA DI EURO 35.52640 (O.F.C.),SERVIZI PER L'ABITARE,Servizi per l'abitare,,DAVIDE MINGUZZI,,,,,,29120,90170,2014,27/03/2014,SOFTECH S.R.L.,1818301200,,29120,,,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,SERVIZI DI FACCHINAGGIO,ZA60E9EEAC,SPOSTAMENTO PIANOFORTE A CODA PER MUSEO DELLA MUSICA,700,Servizi,7,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,SPOSTAMENTO PIANOFORTE A CODA PER MUSEO DELLA MUSICA,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,700,116,2014,28/08/2014,SOCIETA' M.A.S. SNC,1605921202,,700,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NTDC6?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,OGGETTISTICA PER BOOKSHOP,ZC2105E4C7,FORNITURA DI MATERIALE VARIO DI OGGETTISTICA PER BOOKSHOP DEL MUSEO ARCHEOLOGICO,773.11,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE VARIO DI OGGETTISTICA PER BOOKSHOP DEL MUSEO ARCHEOLOGICO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,773.11,116,2014,28/08/2014,CASAGRANDE TIGRINO SNC,276570371,,77311,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NTDM8?opendocument,,,,,,,,,,,,,,,,,,,
215253,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,Vigilanza Campo Baumann,ZEE1042D9F,Affidamento servizio straordinario di vigilanza,345,Servizi,31,,,http://atti.comune.bologna.it/atti/determine.nsf/0/6D8FB26AD5FBBE58C1257D81004AD258?opendocument,"AFFIDAMENTO ALLA SOCIETA' LA PATRIA SRL DI BOLOGNA DI UN  SERVIZIO STRAORDINARIO DI VIGILANZA PRESSO IL  ""CAMPO SCUOLA BAUMANN"" VIA BERTINI 9 PER IL PERIODO 1-31 AGOSTO 2014. IMPEGNO DELLA SPESA DI EURO 42090 (O.F.C.).",Salute Sport e Citt? Sana,Salute Sport e Citt? Sana,,Maria Grazia Tosi,,,,,,345,215253,2014,25/07/2014,LA PATRIA SRL,7764040965,,345,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/CBAI-9NUBFF?opendocument,,,,,,,,,,,,,,,,,,,
244077,2014,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,UNIVERSITA' VERDE - RICHIESTA OFFERTA TRAMITE ME PA AZIONE B2 PROGETTO BLUE AP,Z5B107F9D8,AFFIDAMENTO PER REALIZZAZIONE SERVIZI PER AZIONE B2 PROGETTO BLUE AP,3980,Servizi,59,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/8A15A50CB2383558C1257D81004BF9B4?opendocument,AFFIDAMENTO AD UNIVERSITA' VERDE DI BOLOGNA DI SERVIZI NECESSARI ALLA REALIZZAZIONE  DELLE ATTIVITA' PREVISTE NELL'AMBITO DELL'AZIONE B2 DEL PROGETTO EUROPEO BLUEAP.,Ambiente e Energia,Ambiente e Energia,,IL DIRETTORE DEL SETTORE DOTT. ROBERTO DIOLAITI,,,,,,3980,244077,2014,02/09/2014,UNIVERSITA' VERDE DI BOLOGNA,1232710374,,3980,,,,,,,,,,,,,,,,,,,,,
12,2014,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,INTEGRAZIONE AFFIDAMENTO AL CONSORZIO INDACO DI ATTIVITA' NELL'AMBITO DEL PROGETTO EUROPEO ROMA MATRIX.,0,INTEGRAZIONE AFFIDAMENTO AL CONSORZIO INDACO DI ATTIVITA' DI ASSISTENZA ALLO SVOLGIMENTO DELLE ATTIVIT  PROGETTUALI NELL'AMBITO DEL PROGETTO EUROPEO ROMA MATRIX (MUTUAL ACTION TARGETTING RACISM INTOLLERANCE AND XENOPHOBIA) FINANZIATO DALLA DIREZIONE GIUSTIZIA E LIBERT  DELLA COMMISSIONE EUROPEA DI CUI ALLA DETERMINAZIONE DIRIGENZIALE N. 13/2013,2000,Servizi,367,,,,INTEGRAZIONE AFFIDAMENTO AL CONSORZIO INDACO DI ATTIVITA' DI ASSISTENZA ALLO SVOLGIMENTO DELLE ATTIVIT  PROGETTUALI NELL'AMBITO DEL PROGETTO EUROPEO ROMA MATRIX (MUTUAL ACTION TARGETTING RACISM INTOLLERANCE AND XENOPHOBIA) FINANZIATO DALLA DIREZIONE GIUSTIZIA E LIBERT  DELLA COMMISSIONE EUROPEA DI CUI ALLA DETERMINAZIONE DIRIGENZIALE N. 13/2013,ISTITUZIONE PER L'INCLUSIONE SOCIALE E COMUNITARIA,,,BERARDINO ANTONIO COCCHIANELLA,,,,,,0,12,2014,29/05/2014,CONSORZIO INDACO,,,2000,,,,,,,,,,,,,,,,,,,,,
120,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA DI UN CANCELLO DI SICUREZZA,Z83107AC62,REALIZZAZIONE E MONTAGGIO DI UN CANCELLO DI SICUREZZA PER IL MUSEO DEL PATRIMONIO INDUSTRIALE,980,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/3FEAFA89592D59E7C1257D8200083B98?opendocument,REALIZZAZIONE E MONTAGGIO DI UN CANCELLO DI SICUREZZA PER IL MUSEO DEL PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,0,120,2014,09/09/2014,GBS S.R.L.,2439111200,,980,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NUJKZ?opendocument,,,,,,,,,,,,,,,,,,,
255288,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,CONRATTI DI IMPORTO INFERIORE A 40.00000 EURO AFFIDATI EX ART 125 O CON PROCEDURA NEGOZIATA SENZA BANDO.  ,Z2C10BD832,ARTICOLI FERRAMENTA,120,Forniture,15,,,http://atti.comune.bologna.it/atti/determine.nsf/0/8DC12C7622DD0A46C1257D8100490D24?opendocument,AFFIDAMENTO  DELLA FORNITURA  DI SERRATURE  ALLA FERRAMENTA CASTALDINI SRL. COSTITUZIONE DEL SUB-IMPEGNO PER LA SOMMA COMPLESSIVA DI EURO 14640.,QUARTIERE SARAGOZZA,SERVIZIO MINORI,,MAURIZIO FERRETTI,,,,,,146.4,255288,2014,10/09/2014,FERRAMENTA CASTALDINI,,3724470376,120,,,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO CATALOGHI PER BOOKSHOP,Z4610066B3,FORNITURA DI VOLUMI PER RAGAZZI PER BOOKSHOP MUSEO ARCHEOLOGICO,166.4,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI VOLUMI PER RAGAZZI PER BOOKSHOP MUSEO ARCHEOLOGICO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,166.4,116,2014,28/08/2014,GIANNINO STOPPANI SCRL,3393330372,,1664,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NVEN6?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI FERRAMENTA,Z6E104F865,FORNITURA DI MATERIALE DI FERRAMENTA PER MUSEO DEL PATRIMONIO INDUSTRIALE,203.35,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE DI FERRAMENTA PER MUSEO DEL PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,203.35,116,2014,28/08/2014,FERRAMENTA OZZANESE SNC,547381202,,20335,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NVEU5?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CANCELLERIA,Z8C104F5B2,FORNITURA DI MATERIALE DI CANCELLERIA PER MUSEO DEL RISORGIMENTO,206.35,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE DI CANCELLERIA PER MUSEO DEL RISORGIMENTO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,206.35,116,2014,28/08/2014,SISTERS S.R.L.,2316361209,,20635,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NVEZP?opendocument,,,,,,,,,,,,,,,,,,,
82,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CANCELLERIA,Z161048A65,FORNITURA MATERIALE DI CANCELLERIA PER MUSEO MEDIEVALE,599.53,Forniture,1,,,,FORNITURA MATERIALE DI CANCELLERIA PER MUSEO MEDIEVALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,599.51,82,2014,17/07/2014,SISTER S.R.L.,2316361209,,59953,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYFRJ?opendocument^http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9P2EJK?opendocument^http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9PXK78?opendocument,,,,,,,,,,,,,,,,,,,
222299,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,"BF SERVIZI SRL - ALLESTIMENTO ""FARETE"".",Z44105850C,"SERVIZIO DI NOLEGGIO DOTAZIONI RECEPTION PER L'INIZIATIVA ""FARETE"" NELL'AMBITO DELLE AZIONI DEL PROGETTO EUROPEO BLUE AP.",105,Servizi,40,,,http://atti.comune.bologna.it/atti/determine.nsf/0/0E429E8CEAFA6A83C1257D81004C0A1A?opendocument,"AFFIDAMENTO A BF SERVIZI SRL PER SERVIZIO DI NOLEGGIO DOTAZIONI RECEPTION PER L'INIZIATIVA ""FARETE"" NELL'AMBITO DELLE AZIONI DEL PROGETTO EUROPEO BLUEAP.",Ambiente e Energia,Ambiente e Energia,,IL DIRETTORE DEL SETTORE DOTT. ROBERTO DIOLAITI,,,,,,105,222299,2014,31/07/2014,BF SERVIZI SRL,3821790379,,105,,,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CANCELLERIA MAMBO,ZAD1048AE5,FORNITURA DI MATERIALE DI CANCELLERIA PER MAMBO,793.05,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE DI CANCELLERIA PER MAMBO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,793.06,116,2014,28/08/2014,SISTER S.R.L.,2316361209,,79305,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYF7G?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CANCELLERIA MUSEO ARCHEOLOGICO,Z321048A19,FORNITURA DI MATERIALE DI CANCELLERIA PER MUSEO ARCHEOLOGICO,711.69,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE DI CANCELLERIA PER MUSEO ARCHEOLOGICO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,711.66,116,2014,28/08/2014,SISTER S.R.L.,2316361209,,71169,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYFAZ?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERILAE DI CANCELLERIA MUSEO PATRIMONIO INDUSTRIALE,ZE010489EF,FORNITURA DI MATERIALE DI CANCELLERIA MUSEO PATRIMONIO INDUSTRIALE,214.5,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE DI CANCELLERIA MUSEO PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,214.5,116,2014,28/08/2014,SISTER S.R.L.,2316361209,,2145,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYFDL?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CONSUMO PER STAMPANTI,Z2C1048976,FORNITURA DI MATERIALE DI CONSUMO PER STAMPANTI MUSEO PATRIMONIO INDUSTRIALE,249.48,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE DI CONSUMO PER STAMPANTI MUSEO PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,249.48,116,2014,28/08/2014,C2 SRL,1121130197,,24948,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYFPP?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CONSUMO PER STAMPANTI,Z83104D6D6,FORNITURA DI MATERIALE DI CONSUMO PER STAMPANTI MAMBO,277.54,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI MATERIALE DI CONSUMO PER STAMPANTI MAMBO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,277.53,116,2014,28/08/2014,C2 SRL,1121130197,,27754,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYFUT?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,TONER MAMBO,Z341048AA3,FORNITURA DI TONER PER MAMBO,1492.17,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI TONER PER MAMBO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,1492.17,116,2014,28/08/2014,KYOCERA DOCUMENT SOLUTIONS IT SPA,2973040963,,149217,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYFYM?opendocument,,,,,,,,,,,,,,,,,,,
116,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,BIANCHERIA PER CASA NATALI,ZA61048902,FORNITURA DI BIANCHERIA PER CASA NATALI,280,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/2B3437EE912F8C3EC1257D82000DA001?opendocument,FORNITURA DI BIANCHERIA PER CASA NATALI,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,280,116,2014,28/08/2014,ARREDAMENTO MODERNO CARINI SRL,4327630960,,280,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9NYG2Y?opendocument,,,,,,,,,,,,,,,,,,,
76515,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,SERVIZIO DI STAMPA,ZA510683A4,"SERVIZIO DI STAMPA BROCHURE ""BOLOGNA SI PRESENTA""",360,Servizi,19,,,http://atti.comune.bologna.it/atti/determine.nsf/0/C0BED9BE10578B56C1257D8100431E46?opendocument,PRENOTAZIONE DI IMPEGNO DELLA SPESA DI EURO 2.00000 PER ACQUISTI E FORNITURE NECESSARIE AL FUNZIONAMENTO DEL DIPARTIMENTO ECONOMIA E PROMOZIONE DELLA CITTA'  PER L' ANNO 2014.,DIPARTIMENTO ECONOMIA E PROMOZIONE DELLA CITTA',Dipartimento Economia e Promozione della Citt?,,MAURO FELICORI,,,,,,360,76515,2014,17/03/2014,CANTELLI ROTOWEB SRL,650291206,,360,,,,,,,,,,,,,,,,,,,,,
10210,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,AFFIDAMENTO SERVIZIO MANUTENZIONE,Z8810C7074,MANUTENZIONE FAX IN USO AL SETTORE,53,Servizi,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/799C3E5A888C1A92C1257D81004B966B?opendocument,PRENOTAZIONE N.2  IMPEGNI DI  SPESA PER UN IMPORTO COMPLESSIVO DI EURO 1.00000  PER L'ACQUISTO DI BENI DI CONSUMO E   FORNITURA DI SERVIZI DIVERSI NECESSARI PER LE ATTIVITA' DEL SETTORE,SERVIZI PER L'ABITARE,Servizi per l'abitare,,DAVIDE MINGUZZI,,,,,,53,10210,2014,14/01/2014,DITTA TAVOLAZZI FRANCO,2407461207,,53,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/CSPA-9NZBA4?opendocument,,,,,,,,,,,,,,,,,,,,
201529,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,Delega Azienda USL di Bologna per interventi disabili adulti,0,Impegno per la delega all'Azienda USL di Bologna della gestione dei servizi rivolti a disabili adulti,4000000,Servizi,365,,,374922B643D4828FC1257D1700542199?openDocument,VARIAZIONE AL PIANO ESECUTIVO DI GESTIONE 2014-2016 ESERCIZIO 2014 PER ESIGENZA DI CORRETTA ALLOCAZIONE CONTABILE DELLA SPESA PER INTERVENTI RIVOLTI A DISABILI ADULTI DELEGATI ALL'AUSL - DISTRETTO DI BOLOGNA.,Servizi Sociali,Servizi Sociali,,Eno Quargnolo,,,,,,0,201529,2014,09/07/2014,AZIENDA USL DI BOLOGNA,2406911202,,4000000,,,,,,,,,,,,,,,,,,,,,
